sp_id,loc_id,time_bucket,repetitive_demand_quantity
8421863,3,202108,74
8421863,3,202109,62
8421863,3,202110,128
8421863,3,202111,103
8421863,3,202112,80
8421863,3,202201,87
8421863,3,202202,102
8421863,3,202203,77
8421863,3,202204,102
8421863,3,202205,80
8421863,3,202206,79
8421863,3,202207,126
8421863,3,202208,92
8421863,3,202209,66
8421863,3,202210,92
8421863,3,202211,85
8421863,3,202212,79
8421863,3,202301,64
8421863,3,202302,75
8421863,3,202303,79
8421863,3,202304,104
8421863,3,202305,104
8421863,3,202306,103
8421863,3,202307,73
8421863,3,202308,58
8421863,3,202309,55
8421863,3,202310,61
8421863,3,202311,95
8421863,3,202312,70
8421863,3,202401,76
8421863,3,202402,87
8421863,3,202403,85
8421863,3,202404,65
8421863,3,202405,94
8421863,3,202406,65
8421863,3,202407,83
8421863,3,202408,71
8421863,3,202409,58
8421863,3,202410,48
8421863,3,202411,89.98
8421863,3,202412,56
8421863,3,202501,58
8421863,3,202502,82
8421863,3,202503,74
9913317,3,202104,18
9913317,3,202105,35
9913317,3,202106,25
9913317,3,202107,31
9913317,3,202108,10
9913317,3,202109,5
9913317,3,202110,3
9913317,3,202111,6
9913317,3,202112,7
9913317,3,202201,16
9913317,3,202202,2
9913317,3,202203,6
9913317,3,202204,3
9913317,3,202205,5
9913317,3,202206,9
9913317,3,202207,2
9913317,3,202208,29
9913317,3,202209,27
9913317,3,202210,2
9913317,3,202211,8
9913317,3,202212,20
9913317,3,202301,15
9913317,3,202302,8
9913317,3,202303,10
9913317,3,202304,34
9913317,3,202305,16
9913317,3,202306,39
9913317,3,202307,35
9913317,3,202308,27
9913317,3,202309,34
9913317,3,202310,34
9913317,3,202311,35
9913317,3,202312,30
9913317,3,202401,32
9913317,3,202402,29
9913317,3,202403,32
9913317,3,202404,37
9913317,3,202405,25
9913317,3,202406,57
9913317,3,202407,34
9913317,3,202408,36
9913317,3,202409,31
9913317,3,202410,29
9913317,3,202411,31
9913317,3,202412,32
9913317,3,202501,24
9913317,3,202502,39
9913317,3,202503,34
9636007,3,202104,9
9636007,3,202105,21
9636007,3,202106,14
9636007,3,202107,19
9636007,3,202108,14
9636007,3,202109,16
9636007,3,202110,5
9636007,3,202111,15
9636007,3,202112,14
9636007,3,202201,18
9636007,3,202202,6
9636007,3,202203,15
9636007,3,202204,3
9636007,3,202205,13
9636007,3,202206,13
9636007,3,202207,8
9636007,3,202208,5
9636007,3,202209,44
9636007,3,202210,17
9636007,3,202211,10
9636007,3,202212,21
9636007,3,202301,15
9636007,3,202302,22
9636007,3,202303,2
9636007,3,202304,4
9636007,3,202305,9
9636007,3,202306,18
9636007,3,202307,5
9636007,3,202308,12
9636007,3,202309,5
9636007,3,202310,12
9636007,3,202311,10
9636007,3,202312,10
9636007,3,202401,12
9636007,3,202402,20
9636007,3,202403,31
9636007,3,202404,16
9636007,3,202405,28
9636007,3,202406,21
9636007,3,202407,5
9636007,3,202408,19
9636007,3,202409,10
9636007,3,202410,9
9636007,3,202411,46
9636007,3,202412,3
9636007,3,202501,17
9636007,3,202502,25
9636007,3,202503,6
9586886,3,202104,44
9586886,3,202105,88
9586886,3,202106,94
9586886,3,202107,144
9586886,3,202108,96
9586886,3,202109,70
9586886,3,202110,100
9586886,3,202111,106
9586886,3,202112,174
9586886,3,202201,177
9586886,3,202202,25
9586886,3,202203,133
9586886,3,202204,105
9586886,3,202205,150
9586886,3,202206,299
9586886,3,202207,129
9586886,3,202208,275
9586886,3,202209,135
9586886,3,202210,211
9586886,3,202211,116
9586886,3,202212,67
9586886,3,202301,74
9586886,3,202302,49
9586886,3,202303,131
9586886,3,202304,89
9586886,3,202305,97
9586886,3,202306,323
9586886,3,202307,122
9586886,3,202308,96
9586886,3,202309,122
9586886,3,202310,174
9586886,3,202311,259
9586886,3,202312,138
9586886,3,202401,119
9586886,3,202402,158
9586886,3,202403,118
9586886,3,202404,290
9586886,3,202405,228
9586886,3,202406,124
9586886,3,202407,271
9586886,3,202408,237
9586886,3,202409,161
9586886,3,202410,162
9586886,3,202411,133
9586886,3,202412,87
9586886,3,202501,273
9586886,3,202502,258
9586886,3,202503,172
8204278,3,202104,49
8204278,3,202105,95
8204278,3,202106,82
8204278,3,202107,328
8204278,3,202108,39
8204278,3,202109,89
8204278,3,202110,67
8204278,3,202111,61
8204278,3,202112,50
8204278,3,202201,47
8204278,3,202202,188
8204278,3,202203,137
8204278,3,202204,122
8204278,3,202205,99
8204278,3,202206,152
8204278,3,202207,415
8204278,3,202208,87
8204278,3,202209,65
8204278,3,202210,180
8204278,3,202211,93
8204278,3,202212,53
8204278,3,202301,66
8204278,3,202302,78
8204278,3,202303,161
8204278,3,202304,67
8204278,3,202305,158
8204278,3,202306,206
8204278,3,202307,116
8204278,3,202308,82
8204278,3,202309,140
8204278,3,202310,169
8204278,3,202311,149
8204278,3,202312,178
8204278,3,202401,124
8204278,3,202402,175
8204278,3,202403,104
8204278,3,202404,175
8204278,3,202405,93
8204278,3,202406,284
8204278,3,202407,98
8204278,3,202408,95
8204278,3,202409,92
8204278,3,202410,735
8204278,3,202411,86
8204278,3,202412,92
8204278,3,202501,131
8204278,3,202502,139
8204278,3,202503,136
8081349,3,202104,1025
8081349,3,202105,1738
8081349,3,202106,1112
8081349,3,202107,1875
8081349,3,202108,1200
8081349,3,202109,2300
8081349,3,202110,1625
8081349,3,202111,2225
8081349,3,202112,3075
8081349,3,202201,1575
8081349,3,202202,1388
8081349,3,202203,2937
8081349,3,202204,2000
8081349,3,202205,3467
8081349,3,202206,3608
8081349,3,202207,2700
8081349,3,202208,2834
8081349,3,202209,1950
8081349,3,202210,3463
8081349,3,202211,2612
8081349,3,202212,3100
8081349,3,202301,1325
8081349,3,202302,1376
8081349,3,202303,1749
8081349,3,202304,1575
8081349,3,202305,2251
8081349,3,202306,1575
8081349,3,202307,1400
8081349,3,202308,825
8081349,3,202309,1450
8081349,3,202310,1900
8081349,3,202311,2925
8081349,3,202312,1850
8081349,3,202401,2765
8081349,3,202402,1855
8081349,3,202403,3175
8081349,3,202404,2575
8081349,3,202405,2100
8081349,3,202406,1775
8081349,3,202407,2100
8081349,3,202408,1900
8081349,3,202409,2103
8081349,3,202410,2675
8081349,3,202411,1900
8081349,3,202412,2075
8081349,3,202501,2285
8081349,3,202502,1450
8081349,3,202503,2675
9573226,3,202104,80
9573226,3,202105,520
9573226,3,202106,1340
9573226,3,202107,1140
9573226,3,202108,330
9573226,3,202109,430
9573226,3,202110,890
9573226,3,202111,1110
9573226,3,202112,670
9573226,3,202201,580
9573226,3,202202,1420
9573226,3,202203,1390
9573226,3,202204,250
9573226,3,202205,180
9573226,3,202206,680
9573226,3,202207,1160
9573226,3,202208,770
9573226,3,202209,90
9573226,3,202210,100
9573226,3,202211,90
9573226,3,202212,500
9573226,3,202301,2220
9573226,3,202302,290
9573226,3,202303,1170
9573226,3,202304,2200
9573226,3,202305,250
9573226,3,202306,460
9573226,3,202307,940
9573226,3,202308,750
9573226,3,202309,400
9573226,3,202310,1020
9573226,3,202311,820
9573226,3,202312,250
9573226,3,202401,550
9573226,3,202402,820
9573226,3,202403,520
9573226,3,202404,440
9573226,3,202405,2410
9573226,3,202406,450
9573226,3,202407,750
9573226,3,202408,630
9573226,3,202409,570
9573226,3,202410,660
9573226,3,202411,890
9573226,3,202412,370
9573226,3,202501,620
9573226,3,202502,200
9573226,3,202503,890
9052182,3,202104,70
9052182,3,202105,53
9052182,3,202106,52
9052182,3,202107,38
9052182,3,202108,53
9052182,3,202109,30
9052182,3,202110,28
9052182,3,202111,49
9052182,3,202112,82
9052182,3,202201,63
9052182,3,202202,60
9052182,3,202203,47
9052182,3,202204,20
9052182,3,202205,46
9052182,3,202206,39
9052182,3,202207,40
9052182,3,202208,27
9052182,3,202209,31
9052182,3,202210,36
9052182,3,202211,37
9052182,3,202212,73
9052182,3,202301,47
9052182,3,202302,46
9052182,3,202303,31
9052182,3,202304,40
9052182,3,202305,30
9052182,3,202306,26
9052182,3,202307,8
9052182,3,202308,19
9052182,3,202309,19
9052182,3,202310,44
9052182,3,202311,31
9052182,3,202312,25
9052182,3,202401,43
9052182,3,202402,26
9052182,3,202403,32
9052182,3,202404,26
9052182,3,202405,19
9052182,3,202406,24
9052182,3,202407,24
9052182,3,202408,20
9052182,3,202409,29
9052182,3,202410,25
9052182,3,202411,34
9052182,3,202412,21
9052182,3,202501,25
9052182,3,202502,17
9052182,3,202503,20
7981432,3,202104,26
7981432,3,202105,42
7981432,3,202106,23
7981432,3,202107,7
7981432,3,202108,29
7981432,3,202109,22
7981432,3,202110,25
7981432,3,202111,31
7981432,3,202112,17
7981432,3,202201,10
7981432,3,202202,33
7981432,3,202203,36
7981432,3,202204,25
7981432,3,202205,42
7981432,3,202206,17
7981432,3,202207,13
7981432,3,202208,16
7981432,3,202209,22
7981432,3,202210,29
7981432,3,202211,27
7981432,3,202212,8
7981432,3,202301,12
7981432,3,202302,8
7981432,3,202303,21
7981432,3,202304,27
7981432,3,202305,12
7981432,3,202306,25
7981432,3,202307,19
7981432,3,202308,5
7981432,3,202309,13
7981432,3,202310,25
7981432,3,202311,22
7981432,3,202312,18
7981432,3,202401,17
7981432,3,202402,17
7981432,3,202403,10
7981432,3,202404,17
7981432,3,202405,26
7981432,3,202406,8
7981432,3,202407,33
7981432,3,202408,13
7981432,3,202409,15
7981432,3,202410,22
7981432,3,202411,7
7981432,3,202412,19
7981432,3,202501,6
7981432,3,202502,23
7981432,3,202503,22
9152330,3,202104,44
9152330,3,202105,74
9152330,3,202106,22
9152330,3,202107,27
9152330,3,202108,24
9152330,3,202109,66
9152330,3,202110,90
9152330,3,202111,47
9152330,3,202112,83
9152330,3,202201,52
9152330,3,202202,217
9152330,3,202203,83
9152330,3,202204,74
9152330,3,202205,89
9152330,3,202206,111
9152330,3,202207,98
9152330,3,202208,80
9152330,3,202209,62
9152330,3,202210,107
9152330,3,202211,86
9152330,3,202212,68
9152330,3,202301,69
9152330,3,202302,141
9152330,3,202303,44
9152330,3,202304,59
9152330,3,202305,58
9152330,3,202306,152
9152330,3,202307,79
9152330,3,202308,92
9152330,3,202309,298
9152330,3,202310,113
9152330,3,202311,58
9152330,3,202312,140
9152330,3,202401,164
9152330,3,202402,153
9152330,3,202403,160
9152330,3,202404,60
9152330,3,202405,33
9152330,3,202406,66
9152330,3,202407,203
9152330,3,202408,109
9152330,3,202409,130
9152330,3,202410,92
9152330,3,202411,109
9152330,3,202412,99
9152330,3,202501,87
9152330,3,202502,236
9152330,3,202503,250
8036087,3,202104,7
8036087,3,202105,20
8036087,3,202106,12
8036087,3,202107,19
8036087,3,202108,29
8036087,3,202109,30
8036087,3,202110,23
8036087,3,202111,18
8036087,3,202112,21
8036087,3,202201,16
8036087,3,202202,19
8036087,3,202203,13
8036087,3,202204,11
8036087,3,202205,13
8036087,3,202206,9
8036087,3,202207,23
8036087,3,202208,11
8036087,3,202209,14
8036087,3,202210,13
8036087,3,202211,11
8036087,3,202212,10
8036087,3,202301,2
8036087,3,202302,18
8036087,3,202303,14
8036087,3,202304,14
8036087,3,202305,14
8036087,3,202306,14
8036087,3,202307,9
8036087,3,202308,7
8036087,3,202309,8
8036087,3,202310,12
8036087,3,202311,16
8036087,3,202312,13
8036087,3,202401,13
8036087,3,202402,10
8036087,3,202403,10
8036087,3,202404,13
8036087,3,202405,4
8036087,3,202406,5
8036087,3,202407,6
8036087,3,202408,4
8036087,3,202409,4
8036087,3,202410,12
8036087,3,202411,8
8036087,3,202412,6
8036087,3,202501,6
8036087,3,202502,16
8036087,3,202503,11
9052807,3,202104,1
9052807,3,202105,4
9052807,3,202106,12
9052807,3,202107,36
9052807,3,202108,51
9052807,3,202109,1
9052807,3,202110,31
9052807,3,202111,5
9052807,3,202112,23
9052807,3,202201,20
9052807,3,202202,24
9052807,3,202203,22
9052807,3,202204,13
9052807,3,202205,11
9052807,3,202206,16
9052807,3,202207,9
9052807,3,202208,17
9052807,3,202209,6
9052807,3,202210,4
9052807,3,202211,11
9052807,3,202212,17
9052807,3,202301,28
9052807,3,202302,31
9052807,3,202303,20
9052807,3,202304,43
9052807,3,202305,46
9052807,3,202306,59
9052807,3,202307,20
9052807,3,202308,24
9052807,3,202309,25
9052807,3,202310,37
9052807,3,202311,42
9052807,3,202312,53
9052807,3,202401,32
9052807,3,202402,32
9052807,3,202403,21
9052807,3,202404,39
9052807,3,202405,54
9052807,3,202406,23
9052807,3,202407,58
9052807,3,202408,37
9052807,3,202409,38
9052807,3,202410,41
9052807,3,202411,63
9052807,3,202412,23
9052807,3,202501,31
9052807,3,202502,38
9052807,3,202503,48
8300770,3,202104,7
8300770,3,202105,2
8300770,3,202106,11
8300770,3,202107,6
8300770,3,202108,4
8300770,3,202109,28
8300770,3,202110,9
8300770,3,202111,18
8300770,3,202112,11
8300770,3,202201,4
8300770,3,202202,9
8300770,3,202203,4
8300770,3,202204,20
8300770,3,202205,13
8300770,3,202206,11
8300770,3,202207,30
8300770,3,202208,19
8300770,3,202209,3
8300770,3,202210,11
8300770,3,202211,5
8300770,3,202212,6
8300770,3,202301,4
8300770,3,202302,9
8300770,3,202303,7
8300770,3,202304,5
8300770,3,202305,35
8300770,3,202306,11
8300770,3,202307,16
8300770,3,202308,1
8300770,3,202309,36
8300770,3,202310,9
8300770,3,202311,11
8300770,3,202312,11
8300770,3,202401,5
8300770,3,202402,8
8300770,3,202403,7
8300770,3,202404,16
8300770,3,202405,15
8300770,3,202406,24
8300770,3,202407,10
8300770,3,202408,8
8300770,3,202409,15
8300770,3,202410,23
8300770,3,202411,17
8300770,3,202412,12
8300770,3,202501,16
8300770,3,202502,13
8300770,3,202503,23
8258677,3,202104,991
8258677,3,202105,3569
8258677,3,202106,5488
8258677,3,202107,3683
8258677,3,202108,3783.98
8258677,3,202109,4687
8258677,3,202110,5517
8258677,3,202111,5630
8258677,3,202112,6059
8258677,3,202201,5871.91
8258677,3,202202,4840.91
8258677,3,202203,6547.81
8258677,3,202204,4969.92
8258677,3,202205,5520.93
8258677,3,202206,4833.96
8258677,3,202207,5157.93
8258677,3,202208,6323.99
8258677,3,202209,5220
8258677,3,202210,6335
8258677,3,202211,5966.97
8258677,3,202212,5710
8258677,3,202301,6538.98
8258677,3,202302,5979.9
8258677,3,202303,5962.77
8258677,3,202304,5829.99
8258677,3,202305,4163.99
8258677,3,202306,6533.92
8258677,3,202307,6089.93
8258677,3,202308,5993
8258677,3,202309,5049
8258677,3,202310,5824.98
8258677,3,202311,6065.98
8258677,3,202312,6041.93
8258677,3,202401,7668
8258677,3,202402,6789.98
8258677,3,202403,6339.82
8258677,3,202404,3158.95
8258677,3,202405,3923.87
8258677,3,202406,5942.93
8258677,3,202407,6282.91
8258677,3,202408,5953.86
8258677,3,202409,6903.92
8258677,3,202410,6318.97
8258677,3,202411,6772.72
8258677,3,202412,6533
8258677,3,202501,7685.96
8258677,3,202502,6920.92
8258677,3,202503,6774.95
8610925,3,202104,106
8610925,3,202105,109
8610925,3,202106,119
8610925,3,202107,93
8610925,3,202108,119
8610925,3,202109,86
8610925,3,202110,163
8610925,3,202111,261
8610925,3,202112,602
8610925,3,202201,459
8610925,3,202202,156
8610925,3,202203,316
8610925,3,202204,779
8610925,3,202205,346
8610925,3,202206,269
8610925,3,202207,113
8610925,3,202208,163
8610925,3,202209,121
8610925,3,202210,102
8610925,3,202211,109
8610925,3,202212,104
8610925,3,202301,56
8610925,3,202302,53
8610925,3,202303,97
8610925,3,202304,97
8610925,3,202305,95
8610925,3,202306,65
8610925,3,202307,65
8610925,3,202308,70
8610925,3,202309,87
8610925,3,202310,77
8610925,3,202311,57
8610925,3,202312,31
8610925,3,202401,50
8610925,3,202402,24
8610925,3,202403,46
8610925,3,202404,81
8610925,3,202405,33
8610925,3,202406,103
8610925,3,202407,58
8610925,3,202408,38
8610925,3,202409,44
8610925,3,202410,83
8610925,3,202411,101
8610925,3,202412,79
8610925,3,202501,62
8610925,3,202502,72
8610925,3,202503,110
10062504,3,202104,33
10062504,3,202105,94
10062504,3,202106,74
10062504,3,202107,89
10062504,3,202108,61
10062504,3,202109,93
10062504,3,202110,134
10062504,3,202111,76
10062504,3,202112,50
10062504,3,202201,54
10062504,3,202202,70
10062504,3,202203,77
10062504,3,202204,106
10062504,3,202205,40
10062504,3,202206,78
10062504,3,202207,72
10062504,3,202208,94
10062504,3,202209,135
10062504,3,202210,54
10062504,3,202211,41
10062504,3,202212,90
10062504,3,202301,41
10062504,3,202302,68
10062504,3,202303,69
10062504,3,202304,40
10062504,3,202305,53
10062504,3,202306,72
10062504,3,202307,83
10062504,3,202308,53
10062504,3,202309,36
10062504,3,202310,42
10062504,3,202311,77
10062504,3,202312,41
10062504,3,202401,74
10062504,3,202402,50
10062504,3,202403,68
10062504,3,202404,37
10062504,3,202405,41
10062504,3,202406,42
10062504,3,202407,34
10062504,3,202408,78
10062504,3,202409,35
10062504,3,202410,30
10062504,3,202411,45
10062504,3,202412,27
10062504,3,202501,41
10062504,3,202502,29
10062504,3,202503,38
8172935,3,202104,24
8172935,3,202105,49
8172935,3,202106,27
8172935,3,202107,41
8172935,3,202108,44
8172935,3,202109,30
8172935,3,202110,45
8172935,3,202111,45
8172935,3,202112,9
8172935,3,202201,18
8172935,3,202202,65
8172935,3,202203,81
8172935,3,202204,39
8172935,3,202205,30
8172935,3,202206,37
8172935,3,202207,32
8172935,3,202208,37
8172935,3,202209,37
8172935,3,202210,60
8172935,3,202211,65
8172935,3,202212,67
8172935,3,202301,55
8172935,3,202302,42
8172935,3,202303,27
8172935,3,202304,34
8172935,3,202305,89
8172935,3,202306,78
8172935,3,202307,49
8172935,3,202308,41
8172935,3,202309,51
8172935,3,202310,32
8172935,3,202311,31
8172935,3,202312,95
8172935,3,202401,66
8172935,3,202402,83
8172935,3,202403,72
8172935,3,202404,47
8172935,3,202405,41
8172935,3,202406,20
8172935,3,202407,33
8172935,3,202408,69
8172935,3,202409,43
8172935,3,202410,43
8172935,3,202411,49
8172935,3,202412,49
8172935,3,202501,23
8172935,3,202502,32
8172935,3,202503,11
10007563,3,202104,6
10007563,3,202105,13
10007563,3,202106,7
10007563,3,202107,11
10007563,3,202108,16
10007563,3,202109,3
10007563,3,202110,5
10007563,3,202111,5
10007563,3,202112,3
10007563,3,202201,7
10007563,3,202202,10
10007563,3,202203,16
10007563,3,202204,14
10007563,3,202205,14
10007563,3,202206,9
10007563,3,202207,3
10007563,3,202208,9
10007563,3,202209,4
10007563,3,202210,11
10007563,3,202211,15
10007563,3,202212,6
10007563,3,202301,24
10007563,3,202302,8
10007563,3,202303,12
10007563,3,202304,5
10007563,3,202305,6
10007563,3,202306,7
10007563,3,202307,2
10007563,3,202308,14
10007563,3,202309,25
10007563,3,202310,16
10007563,3,202311,16
10007563,3,202312,10
10007563,3,202401,10
10007563,3,202402,15
10007563,3,202403,43
10007563,3,202404,8
10007563,3,202405,92
10007563,3,202406,28
10007563,3,202407,20
10007563,3,202408,14
10007563,3,202409,18
10007563,3,202410,21
10007563,3,202411,15
10007563,3,202412,110
10007563,3,202501,797
10007563,3,202502,12
10007563,3,202503,171
10012177,3,202104,10
10012177,3,202105,27
10012177,3,202106,22
10012177,3,202107,14
10012177,3,202108,26
10012177,3,202109,11
10012177,3,202110,13
10012177,3,202111,35
10012177,3,202112,52
10012177,3,202201,24
10012177,3,202202,30
10012177,3,202203,14
10012177,3,202204,13
10012177,3,202205,18
10012177,3,202206,7
10012177,3,202207,38
10012177,3,202208,11
10012177,3,202209,28
10012177,3,202210,17
10012177,3,202211,12
10012177,3,202212,23
10012177,3,202301,6
10012177,3,202302,28
10012177,3,202303,5
10012177,3,202304,16
10012177,3,202305,11
10012177,3,202306,22
10012177,3,202307,11
10012177,3,202308,6
10012177,3,202309,11
10012177,3,202310,10
10012177,3,202311,21
10012177,3,202312,16
10012177,3,202401,13
10012177,3,202402,7
10012177,3,202403,15
10012177,3,202404,38
10012177,3,202405,24
10012177,3,202406,12
10012177,3,202407,19
10012177,3,202408,31
10012177,3,202409,12
10012177,3,202410,14
10012177,3,202411,28
10012177,3,202412,19
10012177,3,202501,17
10012177,3,202502,55
10012177,3,202503,15
8443228,3,202104,77
8443228,3,202105,165
8443228,3,202106,193.99
8443228,3,202107,184
8443228,3,202108,205.99
8443228,3,202109,145
8443228,3,202110,105
8443228,3,202111,131
8443228,3,202112,116
8443228,3,202201,99
8443228,3,202202,143
8443228,3,202203,105
8443228,3,202204,150
8443228,3,202205,161
8443228,3,202206,166
8443228,3,202207,143
8443228,3,202208,153
8443228,3,202209,171
8443228,3,202210,148
8443228,3,202211,145
8443228,3,202212,116
8443228,3,202301,142
8443228,3,202302,99
8443228,3,202303,106
8443228,3,202304,102
8443228,3,202305,92
8443228,3,202306,45
8443228,3,202307,43
8443228,3,202308,16
8443228,3,202309,30
8443228,3,202310,56
8443228,3,202311,43
8443228,3,202312,23
8443228,3,202401,62
8443228,3,202402,35
8443228,3,202403,17
8443228,3,202404,68
8443228,3,202405,96
8443228,3,202406,60
8443228,3,202407,100
8443228,3,202408,74
8443228,3,202409,111
8443228,3,202410,127
8443228,3,202411,92
8443228,3,202412,46
8443228,3,202501,27
8443228,3,202502,57
8443228,3,202503,55
8061373,3,202104,14
8061373,3,202105,22
8061373,3,202106,32
8061373,3,202107,22
8061373,3,202108,10
8061373,3,202109,17
8061373,3,202110,38
8061373,3,202111,43
8061373,3,202112,60
8061373,3,202201,73
8061373,3,202202,36
8061373,3,202203,29
8061373,3,202204,67
8061373,3,202205,24
8061373,3,202206,58
8061373,3,202207,39
8061373,3,202208,28
8061373,3,202209,56
8061373,3,202210,35
8061373,3,202211,16
8061373,3,202212,18
8061373,3,202301,13
8061373,3,202302,25
8061373,3,202303,65
8061373,3,202304,34
8061373,3,202305,17
8061373,3,202306,12
8061373,3,202307,22
8061373,3,202308,26
8061373,3,202309,23
8061373,3,202310,19
8061373,3,202311,23
8061373,3,202312,15
8061373,3,202401,20
8061373,3,202402,13
8061373,3,202403,17
8061373,3,202404,14
8061373,3,202405,10
8061373,3,202406,11
8061373,3,202407,21
8061373,3,202408,4
8061373,3,202409,17
8061373,3,202410,6
8061373,3,202411,19
8061373,3,202412,12
8061373,3,202501,29
8061373,3,202502,15
8061373,3,202503,23
9036581,3,202104,25
9036581,3,202105,31
9036581,3,202106,47
9036581,3,202107,67
9036581,3,202108,42
9036581,3,202109,53
9036581,3,202110,32
9036581,3,202111,46
9036581,3,202112,53
9036581,3,202201,35
9036581,3,202202,25
9036581,3,202203,59
9036581,3,202204,54
9036581,3,202205,61
9036581,3,202206,43
9036581,3,202207,38
9036581,3,202208,39
9036581,3,202209,41
9036581,3,202210,32
9036581,3,202211,72
9036581,3,202212,37
9036581,3,202301,12
9036581,3,202302,60
9036581,3,202303,52
9036581,3,202304,67
9036581,3,202305,30
9036581,3,202306,47
9036581,3,202307,58
9036581,3,202308,36
9036581,3,202309,65
9036581,3,202310,34
9036581,3,202311,37
9036581,3,202312,80
9036581,3,202401,71
9036581,3,202402,27
9036581,3,202403,63
9036581,3,202404,32
9036581,3,202405,55
9036581,3,202406,43
9036581,3,202407,18
9036581,3,202408,16
9036581,3,202409,38
9036581,3,202410,38
9036581,3,202411,40
9036581,3,202412,42
9036581,3,202501,65
9036581,3,202502,35
9036581,3,202503,36
9017646,3,202104,7
9017646,3,202105,23
9017646,3,202106,32
9017646,3,202107,5
9017646,3,202108,27
9017646,3,202109,17
9017646,3,202110,21
9017646,3,202111,24
9017646,3,202112,26
9017646,3,202201,28
9017646,3,202202,18
9017646,3,202203,17
9017646,3,202204,42
9017646,3,202205,21
9017646,3,202206,17
9017646,3,202207,33
9017646,3,202208,25
9017646,3,202209,15
9017646,3,202210,20
9017646,3,202211,26
9017646,3,202212,26
9017646,3,202301,31
9017646,3,202302,13
9017646,3,202303,64
9017646,3,202304,14
9017646,3,202305,17
9017646,3,202306,34
9017646,3,202307,11
9017646,3,202308,17
9017646,3,202309,43
9017646,3,202310,27
9017646,3,202311,27
9017646,3,202312,19
9017646,3,202401,29
9017646,3,202402,32
9017646,3,202403,28
9017646,3,202404,24
9017646,3,202405,48
9017646,3,202406,12
9017646,3,202407,35
9017646,3,202408,20
9017646,3,202409,19
9017646,3,202410,20
9017646,3,202411,16
9017646,3,202412,16
9017646,3,202501,43
9017646,3,202502,30
9017646,3,202503,10
8061630,3,202104,102
8061630,3,202105,146
8061630,3,202106,87
8061630,3,202107,132
8061630,3,202108,144
8061630,3,202109,224
8061630,3,202110,231
8061630,3,202111,144
8061630,3,202112,184
8061630,3,202201,135
8061630,3,202202,152
8061630,3,202203,171
8061630,3,202204,227
8061630,3,202205,175
8061630,3,202206,227
8061630,3,202207,47
8061630,3,202208,221
8061630,3,202209,159
8061630,3,202210,147
8061630,3,202211,165
8061630,3,202212,82
8061630,3,202301,110
8061630,3,202302,159
8061630,3,202303,148
8061630,3,202304,176
8061630,3,202305,187
8061630,3,202306,179
8061630,3,202307,159
8061630,3,202308,131
8061630,3,202309,93
8061630,3,202310,155
8061630,3,202311,188
8061630,3,202312,221
8061630,3,202401,171
8061630,3,202402,253
8061630,3,202403,232
8061630,3,202404,168
8061630,3,202405,132
8061630,3,202406,142
8061630,3,202407,179
8061630,3,202408,135
8061630,3,202409,111
8061630,3,202410,136
8061630,3,202411,221
8061630,3,202412,143
8061630,3,202501,200
8061630,3,202502,145
8061630,3,202503,160
8932523,3,202104,155
8932523,3,202105,423
8932523,3,202106,187
8932523,3,202107,212
8932523,3,202108,348
8932523,3,202109,211
8932523,3,202110,360
8932523,3,202111,312
8932523,3,202112,495
8932523,3,202201,489
8932523,3,202202,144
8932523,3,202203,555
8932523,3,202204,179
8932523,3,202205,225
8932523,3,202206,406
8932523,3,202207,168
8932523,3,202208,234
8932523,3,202209,228
8932523,3,202210,378
8932523,3,202211,466
8932523,3,202212,173
8932523,3,202301,169
8932523,3,202302,158
8932523,3,202303,333
8932523,3,202304,237
8932523,3,202305,184
8932523,3,202306,326
8932523,3,202307,168
8932523,3,202308,311
8932523,3,202309,237
8932523,3,202310,302
8932523,3,202311,451
8932523,3,202312,321
8932523,3,202401,197
8932523,3,202402,147
8932523,3,202403,204
8932523,3,202404,559
8932523,3,202405,348
8932523,3,202406,168
8932523,3,202407,151
8932523,3,202408,139
8932523,3,202409,90
8932523,3,202410,325
8932523,3,202411,288
8932523,3,202412,122
8932523,3,202501,156
8932523,3,202502,202
8932523,3,202503,397
9776612,3,202104,54
9776612,3,202105,22
9776612,3,202106,24
9776612,3,202107,10
9776612,3,202108,23
9776612,3,202109,12
9776612,3,202110,14
9776612,3,202111,14
9776612,3,202112,6
9776612,3,202201,44
9776612,3,202202,21
9776612,3,202203,20
9776612,3,202204,23
9776612,3,202205,27
9776612,3,202206,24
9776612,3,202207,19
9776612,3,202208,10
9776612,3,202209,12
9776612,3,202210,7
9776612,3,202211,23
9776612,3,202212,13
9776612,3,202301,27
9776612,3,202302,19
9776612,3,202303,23
9776612,3,202304,15
9776612,3,202305,18
9776612,3,202306,9
9776612,3,202307,7
9776612,3,202308,11
9776612,3,202309,2
9776612,3,202310,18
9776612,3,202311,8
9776612,3,202312,8
9776612,3,202401,17
9776612,3,202402,25
9776612,3,202403,12
9776612,3,202404,14
9776612,3,202405,16
9776612,3,202406,13
9776612,3,202407,13
9776612,3,202408,15
9776612,3,202409,9
9776612,3,202410,8
9776612,3,202411,4
9776612,3,202412,11
9776612,3,202501,14
9776612,3,202502,11
9776612,3,202503,19
8040060,3,202104,169
8040060,3,202105,172
8040060,3,202106,185
8040060,3,202107,274
8040060,3,202108,221
8040060,3,202109,271
8040060,3,202110,259
8040060,3,202111,198
8040060,3,202112,317
8040060,3,202201,227
